gene	Sample_ID	compendium_version	rollup_cohort
DLEC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAAF1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAAF3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAH1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAH11	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAH12	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAH2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAH3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAH7	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAH9	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAI1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAI2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAJB13	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAL1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNAL4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DNALI1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DOC2A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DPY30	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DRC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DRC7	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DTHD1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DTNA	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DUSP14	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DYDC2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DYNC2H1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DYNC2LI1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DYNLL1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DYNLRB2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DYX1C1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DZIP1L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
DZIP3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ECM2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EFCAB1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EFCAB10	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EFCAB12	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EFCAB2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EFHC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EFHC2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EIF4H	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EMD	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ENKD1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ENKUR	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ENPP5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ENTPD2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ERICH3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ERLIN2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EXD3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
EXOC5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FABP7	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAIM2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM131A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM166B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM174A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM179A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM183A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM187A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM189A2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM216B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM53C	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM81B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAM92B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FANK1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FAR2P1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FASTKD3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FBF1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FBXO15	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FEZ2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FGF1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FOXJ1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FRMD3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
FRMPD2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GABARAPL2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GABRG1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GALC	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GALNS	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GAS8	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GBAS	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GDPD2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GEMIN8	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GFAP	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GLB1L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GLYR1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GMPR	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GNAO1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GNPAT	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GOLGA2P5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GOLPH3L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GON4L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GPM6A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GPM6B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GPR37L1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GRAMD3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GRAMD4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
GSG1L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HADH	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HAGHL	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HEPACAM	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HEPN1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HIPK1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HMGN2P15	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HNRNPH2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HR	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HSPA2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HSPBP1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
HYDIN	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IARS2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ICA1L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IDH3A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT122	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT140	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT172	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT22	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT27	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT43	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT46	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT74	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT81	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IFT88	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IGSF1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IK	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IL13RA2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IMPA1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IP6K3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IQCA1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IQCD	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IQCG	TH34_1455_S01	v11_polya	TH03_TH34_rollup
IQCK	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ITGB8	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ITPKB	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KATNB1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KCNH3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KCNJ16	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KCTD17	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KIAA0556	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KIAA1407	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KIF19	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KIF5C	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KIF9	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KIFAP3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KLHDC8A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KLHDC9	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KNDC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
KRT5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LCA5L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LCAT	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LGR6	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LINC00094	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LINC00643	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LINC00844	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LINC01088	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LLGL1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LLNLF-187D8.1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LMBRD1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LMNTD1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LONP2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRC23	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRC43	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRC46	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRC48	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRC6	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRC71	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRC74B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRFIP2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRIQ1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRRN2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LRTOMT	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LYPLA2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
LZTFL1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MAATS1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MAP3K19	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MAPK15	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MAPK4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MAPRE3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MDH1B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MDM1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MGAT5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MICALL2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MIDN	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MINA	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MIR34C	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MLC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MLF1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MLLT1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MNAT1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MNS1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MOK	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MORN1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MORN2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MORN3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MORN5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MOSPD1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MRPS14	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MYCBP	TH34_1455_S01	v11_polya	TH03_TH34_rollup
MYCBPAP	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NCBP1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NDUFB5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NEK11	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NEK4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NEK5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NELL2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NFASC	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NME5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NME7	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NME9	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NNAT	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NPHP1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NPR2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NR4A3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NRAV	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NRG2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NSL1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NSMF	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NT5DC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NTRK2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
NUDC	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ODF2L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ODF3B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
OSCP1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PACRG	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PAIP2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PAMR1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PAQR6	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PASK	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PAX6	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PCNXL4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PDDC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PDXK	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PEX19	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PFKFB2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PGAM2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PHKG1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PI4KB	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PIFO	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PIH1D2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PIH1D3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PITPNA	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PLA2G4A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PLCD1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PLD2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PLEKHB1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PLEKHG5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PLXNB2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PLXNB3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PNMA2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PPID	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PPIL6	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PPM1J	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PPOX	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PPP1R12B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PPP1R32	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PPP1R42	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PPP1R7	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PQLC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PRCP	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PRDX5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PRNP	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PRPS1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PRR29	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PSD2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PSENEN	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PSPH	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PTPMT1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
PTPRZ1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RAB36	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RAB4A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RABL2A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RABL2B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RAMP2-AS1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RBM24	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RERG	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RFX2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RFX4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RGL2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RIBC1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RIBC2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RIIAD1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RMST	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RMST_10	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RNF220	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RNF43	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RNU5B-3P	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ROPN1L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-259K15.2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-263K19.4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-356K23.1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-424M24.5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-445L6.3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-503N18.1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-545G3.1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-620J15.3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RP11-863K10.4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RPGR	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RPL32P3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RSPH1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RSPH10B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RSPH10B2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RSPH4A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
RUVBL1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
S100B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SAP30BP	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SARAF	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SAXO2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SCAMP4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SCCPDH	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SCD5	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SDCCAG8	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SDHC	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SERGEF	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SH3BGR	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SIRT3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SKA2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC12A4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC14A1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC15A2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC16A4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC1A3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC25A17	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC25A37	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC39A12	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC41A1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC46A1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC47A2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC6A11	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SLC6A9	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SMEK1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SMOX	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SMYD2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SNAPIN	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SNTN	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SOCS2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SOX2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SOX2-OT	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPA17	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPAG1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPAG16	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPAG17	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPAG6	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPAG8	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPATA17	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPATA18	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPATA33	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPEF1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SPEF2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SRI	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SRP9	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SRRT	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SRXN1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SSBP3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
ST3GAL6	TH34_1455_S01	v11_polya	TH03_TH34_rollup
STIM1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
STK11IP	TH34_1455_S01	v11_polya	TH03_TH34_rollup
STK33	TH34_1455_S01	v11_polya	TH03_TH34_rollup
STOML3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
STPG1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
STRADA	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SUPT5H	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SVOPL	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SYNC	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SYNE1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SYNGAP1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SYNM	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SYT11	TH34_1455_S01	v11_polya	TH03_TH34_rollup
SYTL3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TCF15	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TCTEX1D1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TCTEX1D2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TCTN1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TCTN2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TEKT1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TEKT2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TEKT4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TEX26	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TEX261	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TEX9	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TM9SF1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM107	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM110	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM138	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM150C	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM218	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM231	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM232	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM234	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM254	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TMEM67	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TNFRSF25	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TNRC6C	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TP73	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TPPP3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TPRG1L	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TRAF3IP1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TRDN	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TSC22D4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TSGA10	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TSNAXIP1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTC21A	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTC25	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTC26	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTC29	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTC8	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTLL4	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTLL7	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTLL9	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TTYH1	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TUBB4B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TUSC2	TH34_1455_S01	v11_polya	TH03_TH34_rollup
TVP23B	TH34_1455_S01	v11_polya	TH03_TH34_rollup
UBL3	TH34_1455_S01	v11_polya	TH03_TH34_rollup
UBXN10	TH34_1455_S01	v11_polya	TH03_TH34_rollup
